district,block,res_15_gp,res_15_gp_id,merge10gp,,
prayagraj,shankaragarh,akuria,46916,0,akuria,17294
prayagraj,shankaragarh,amilia tarhaar,46917,0,amilia tarhaar,17295
prayagraj,shankaragarh,badhaiya,46918,0,badhaiya,17296
prayagraj,shankaragarh,bandhwa,46919,0,,
prayagraj,shankaragarh,basaharaa uparhaar,46920,0,basaharaa uparhaar,17299
prayagraj,shankaragarh,basi,46921,0,,
prayagraj,shankaragarh,bavandhar,46922,0,bavandhar,17301
prayagraj,shankaragarh,bemara,46923,0,,
prayagraj,shankaragarh,benipur,46924,0,,
prayagraj,shankaragarh,bhatpura,46925,0,bhatpura,14858
prayagraj,shankaragarh,bheedwar,46926,0,,
prayagraj,shankaragarh,bhelaanv,46927,0,,
prayagraj,shankaragarh,bhodi,46928,0,,
prayagraj,shankaragarh,bihariya,46929,0,bihariya,17304
prayagraj,shankaragarh,chak shivcher,46930,0,,
prayagraj,shankaragarh,chandra,46931,0,,
prayagraj,shankaragarh,chaukatha,46932,0,,
prayagraj,shankaragarh,chhatargarh,46933,0,chhatargarh,17306
prayagraj,shankaragarh,chundva,46934,0,,
prayagraj,shankaragarh,deraa,46935,0,,
prayagraj,shankaragarh,devari benny,46936,0,,
prayagraj,shankaragarh,devra,46937,0,,
prayagraj,shankaragarh,dharaa,46938,0,dharaa,17311
prayagraj,shankaragarh,dirabari,46939,0,,
prayagraj,shankaragarh,dubahaa,46940,0,dubahaa,17312
prayagraj,shankaragarh,gaadha katra,46941,0,gaadha katra,17313
prayagraj,shankaragarh,gadaiya lonipar,46942,0,gadaiya lonipar,17314
prayagraj,shankaragarh,goisra,46943,0,goisra,17315
prayagraj,shankaragarh,golhaiya,46944,0,,
prayagraj,shankaragarh,harro,46945,0,harro,17317
prayagraj,shankaragarh,janava,46946,0,janava,17318
prayagraj,shankaragarh,jarakhori,46947,0,jarakhori,17319
prayagraj,shankaragarh,jhasra choube,46948,0,,
prayagraj,shankaragarh,jokhat,46949,0,jokhat,16323
prayagraj,shankaragarh,juhi,46950,0,juhi,17322
prayagraj,shankaragarh,kalyanpur,46951,0,,
prayagraj,shankaragarh,kapaari,46952,0,kapaari,17324
prayagraj,shankaragarh,kariakhurad,46953,0,kariakhurad,17325
prayagraj,shankaragarh,kariya kala,46954,0,,
prayagraj,shankaragarh,kohdia,46955,0,kohdia,17326
prayagraj,shankaragarh,lakhanpur,46956,0,,
prayagraj,shankaragarh,lalai,46957,0,lalai,17328
prayagraj,shankaragarh,laudakala,46958,0,laudakala,17329
prayagraj,shankaragarh,laundghurd,46959,0,,
prayagraj,shankaragarh,lohara,46960,0,lohara,17330
prayagraj,shankaragarh,lohgara,46961,0,lohgara,17331
prayagraj,shankaragarh,madanpur,46962,0,,
prayagraj,shankaragarh,mavaiya pahalwaan,46963,0,,
prayagraj,shankaragarh,mavaiyakala,46964,0,,
prayagraj,shankaragarh,nari baari,46965,0,nari baari,17334
prayagraj,shankaragarh,naudhia tarhaar,46966,0,naudhia tarhaar,17336
prayagraj,shankaragarh,naudhiya uparhaar,46967,0,,
prayagraj,shankaragarh,nevaria,46968,0,,
prayagraj,shankaragarh,nibi,46969,0,nibi,16349
prayagraj,shankaragarh,osa,46970,0,,
prayagraj,shankaragarh,othgi tarhaar,46971,0,othgi tarhaar,17339
prayagraj,shankaragarh,paguaar,46972,0,paguaar,17340
prayagraj,shankaragarh,paharikala,46973,0,paharikala,17341
prayagraj,shankaragarh,pandua,46974,0,pandua,17342
prayagraj,shankaragarh,phultara,46975,0,,
prayagraj,shankaragarh,pratappur,46976,0,,
prayagraj,shankaragarh,purabaldu,46977,0,,
prayagraj,shankaragarh,puure baghel,46978,0,,
prayagraj,shankaragarh,room,46979,0,,
prayagraj,shankaragarh,salaiyakhurad,46980,0,,
prayagraj,shankaragarh,satpura,46981,0,satpura,17345
prayagraj,shankaragarh,shivarajpur,46982,0,,
prayagraj,shankaragarh,sidhatikat,46983,0,sidhatikat,17347
prayagraj,shankaragarh,simari tarhaar,46984,0,,
prayagraj,shankaragarh,sonvarasha,46985,0,sonvarasha,17349
prayagraj,shankaragarh,sonwe,46986,0,,
prayagraj,shankaragarh,sundarpur,46987,0,,
prayagraj,shankaragarh,suraval chandel,46988,0,,
prayagraj,shankaragarh,suraval sahani,46989,0,,
prayagraj,shankaragarh,taladhana,46990,0,taladhana,17352
prayagraj,shankaragarh,tikrohi kala,46991,0,tikrohi kala,17353
prayagraj,sorov,acaripur,46992,0,acaripur,18275
prayagraj,sorov,ahibipur,46993,0,,
prayagraj,sorov,asava uraf hajiganj,46994,0,,
prayagraj,sorov,baari,46995,0,baari,17355
prayagraj,sorov,badanpur,46996,0,,
prayagraj,sorov,badhaiya,46997,0,,
prayagraj,sorov,bahamalpur,46998,0,bahamalpur,17357
prayagraj,sorov,bahoricpur,46999,0,,
prayagraj,sorov,balkaran poor,47000,0,balkaran poor,17359
prayagraj,sorov,banakat,47001,0,banakat,51553
prayagraj,sorov,bhadri,47002,0,bhadri,17361
prayagraj,sorov,bhidiura,47003,0,bhidiura,17362
prayagraj,sorov,bighia,47004,0,bighia,17363
prayagraj,sorov,dandoopur,47005,0,,
prayagraj,sorov,deeha,47006,0,deeha,16669
prayagraj,sorov,deraa gadaai,47007,0,,
prayagraj,sorov,dhamapur abdalpur,47008,0,dhamapur abdalpur,17368
prayagraj,sorov,gaddopur,47009,0,gaddopur,3820
prayagraj,sorov,gaura,47010,0,,
prayagraj,sorov,gohari,47011,0,gohari,17371
prayagraj,sorov,jagadishpur pur chandra,47012,0,,
prayagraj,sorov,jalloopur,47013,0,,
prayagraj,sorov,jautawardih,47014,0,jautawardih,17374
prayagraj,sorov,judapur dadu,47015,0,judapur dadu,17375
prayagraj,sorov,karaudi,47016,0,,
prayagraj,sorov,korsand,47017,0,korsand,17376
prayagraj,sorov,krishanapur,47018,0,krishanapur,17377
prayagraj,sorov,kurgav,47019,0,kurgav,17378
prayagraj,sorov,lakhanpur karan,47020,0,,
prayagraj,sorov,lehara,47021,0,,
prayagraj,sorov,madhopur saghanganj,47022,0,,
prayagraj,sorov,malak chaturi,47023,0,malak chaturi,17382
prayagraj,sorov,malak choudhary,47024,0,malak choudhary,17383
prayagraj,sorov,mansaita,47025,0,,
prayagraj,sorov,matiyaara,47026,0,matiyaara,17385
prayagraj,sorov,mirzapur barishiv,47027,0,,
prayagraj,sorov,mohammadpur naugava,47028,0,,
prayagraj,sorov,morahoon,47029,0,morahoon,17387
prayagraj,sorov,narainpur,47030,0,,
prayagraj,sorov,padaraiya,47031,0,padaraiya,17389
prayagraj,sorov,padila,47032,0,,
prayagraj,sorov,ragapura,47033,0,ragapura,17391
prayagraj,sorov,rajapur malhua,47034,0,rajapur malhua,17392
prayagraj,sorov,rajapurparashuram,47035,0,rajapurparashuram,17393
prayagraj,sorov,rampur duaari,47036,0,rampur duaari,17394
prayagraj,sorov,rudaapur,47037,0,rudaapur,17113
prayagraj,sorov,sahjipur,47038,0,sahjipur,14559
prayagraj,sorov,sarai fate,47039,0,,
prayagraj,sorov,sarai laal khatun uraf shivgarh,47040,0,sarai laal khatun uraf shivgarh,17398
prayagraj,sorov,sarai nandan urf samaspur,47041,0,,
prayagraj,sorov,sarai vrisih uraf sarai baahar,47042,0,sarai vrisih uraf sarai baahar,17400
prayagraj,sorov,sarasa,47043,0,sarasa,17401
prayagraj,sorov,seveit,47044,0,,
prayagraj,sorov,shahabpur,47045,0,,
prayagraj,sorov,singarpur,47046,0,singarpur,21500
prayagraj,sorov,sorov,47047,0,sorov,17404
prayagraj,sorov,tazuddinpur,47048,0,,
prayagraj,sorov,tharwai,47049,0,tharwai,17406
prayagraj,sorov,tii0 tii0 padila,47050,0,tii0 tii0 padila,17407
prayagraj,sorov,udai chandpur,47051,0,udai chandpur,17408
prayagraj,sorov,usarhi,47052,0,usarhi,17409
prayagraj,sorov,yusufpur,47053,0,,
prayagraj,uuruvaa,achhola,47054,0,achhola,17411
prayagraj,uuruvaa,akodha,47055,0,,
prayagraj,uuruvaa,amilia kala,47056,0,amilia kala,17413
prayagraj,uuruvaa,atakhariu,47057,0,,
prayagraj,uuruvaa,auta,47058,0,auta,17414
prayagraj,uuruvaa,bagaha,47059,0,bagaha,14470
prayagraj,uuruvaa,bajaha,47060,0,,
prayagraj,uuruvaa,bakchunda,47061,0,,
prayagraj,uuruvaa,bari,47062,0,,
prayagraj,uuruvaa,barwa,47063,0,,
prayagraj,uuruvaa,bedauli,47064,0,,
prayagraj,uuruvaa,bhabhura,47065,0,bhabhura,17421
prayagraj,uuruvaa,bhuipara,47066,0,bhuipara,17422
prayagraj,uuruvaa,bigahanaa,47067,0,,
prayagraj,uuruvaa,bigahani,47068,0,bigahani,17423
prayagraj,uuruvaa,bijora,47069,0,bijora,17424
prayagraj,uuruvaa,chaowkee,47070,0,,
prayagraj,uuruvaa,chaukatha gaura,47071,0,chaukatha gaura,17427
prayagraj,uuruvaa,chaukatha narvar,47072,0,chaukatha narvar,17428
prayagraj,uuruvaa,chaukatha tiwariyaan,47073,0,chaukatha tiwariyaan,17429
prayagraj,uuruvaa,chhatva,47074,0,chhatva,17430
prayagraj,uuruvaa,chilbila,47075,0,chilbila,17431
prayagraj,uuruvaa,chorbana,47076,0,,
prayagraj,uuruvaa,devahata,47077,0,,
prayagraj,uuruvaa,dharmpur,47078,0,,
prayagraj,uuruvaa,dohariya,47079,0,dohariya,17433
prayagraj,uuruvaa,ghughaa,47080,0,,
prayagraj,uuruvaa,gosorakalau,47081,0,,
prayagraj,uuruvaa,jera,47082,0,,
prayagraj,uuruvaa,jevaniya,47083,0,,
prayagraj,uuruvaa,kanigadaa,47084,0,kanigadaa,17436
prayagraj,uuruvaa,kanjoli,47085,0,,
prayagraj,uuruvaa,kathauli,47086,0,kathauli,17437
prayagraj,uuruvaa,khaminigau,47087,0,,
prayagraj,uuruvaa,khanpur,47088,0,,
prayagraj,uuruvaa,koannio,47089,0,,
prayagraj,uuruvaa,kotaha,47090,0,kotaha,17439
prayagraj,uuruvaa,kuvarpatti,47091,0,kuvarpatti,17440
prayagraj,uuruvaa,lehadi,47092,0,,
prayagraj,uuruvaa,madramukundapur,47093,0,,
prayagraj,uuruvaa,mishrapur,47094,0,,
prayagraj,uuruvaa,monai,47095,0,monai,17444
prayagraj,uuruvaa,nibaiya,47096,0,,
prayagraj,uuruvaa,nibi,47097,0,,
prayagraj,uuruvaa,onur,47098,0,onur,17447
prayagraj,uuruvaa,oochdih,47099,0,oochdih,16564
prayagraj,uuruvaa,pakari sevaar,47100,0,,
prayagraj,uuruvaa,paranipur,47101,0,,
prayagraj,uuruvaa,paravaa,47102,0,paravaa,17451
prayagraj,uuruvaa,pattinathry,47103,0,pattinathry,17452
prayagraj,uuruvaa,psoravpaati,47104,0,psoravpaati,17453
prayagraj,uuruvaa,ramnagar,47105,0,,
prayagraj,uuruvaa,rapura,47106,0,,
prayagraj,uuruvaa,samahan,47107,0,samahan,17456
prayagraj,uuruvaa,samogra,47108,0,samogra,17457
prayagraj,uuruvaa,sarai kala,47109,0,sarai kala,17458
prayagraj,uuruvaa,shukulpur,47110,0,shukulpur,8883
prayagraj,uuruvaa,sikara,47111,0,,
prayagraj,uuruvaa,sikati,47112,0,,
prayagraj,uuruvaa,sonai,47113,0,sonai,16715
prayagraj,uuruvaa,sonbarasa,47114,0,,
prayagraj,uuruvaa,tarvaai,47115,0,tarvaai,17461
prayagraj,uuruvaa,tudihaar,47116,0,,
prayagraj,uuruvaa,uparoda,47117,0,uparoda,17463
prayagraj,uuruvaa,urnah,47118,0,,
prayagraj,uuruvaa,uruva,47119,0,,
raibareli,amaavaan,arshafabad,47122,0,,
raibareli,amaavaan,chakdadar,47130,0,,
raibareli,amaavaan,choupura,47131,0,,
raibareli,amaavaan,habatmau,47139,0,,
raibareli,amaavaan,hilgi,47142,0,,
raibareli,amaavaan,oya,47154,0,,
raibareli,amaavaan,sandinagin,47165,0,,
raibareli,amaavaan,tajpur,47171,0,,
raibareli,bachhraavaan,bahadurpur,47178,0,,
raibareli,bachhraavaan,bhairampur,47180,0,,
raibareli,bachhraavaan,jahogirabad,47188,0,,
raibareli,bachhraavaan,maheri,47199,0,,
raibareli,bachhraavaan,niva,47204,0,,
raibareli,bachhraavaan,palia,47207,0,,
raibareli,bachhraavaan,vinayakapur,47226,0,,
raibareli,chhatoh,abdumau,47228,0,abdumau,14172
raibareli,chhatoh,alampur,47229,0,,
raibareli,chhatoh,ashrafpur,47230,0,,
raibareli,chhatoh,baaraa,47231,0,,
raibareli,chhatoh,babhanpur,47232,0,babhanpur,14175
raibareli,chhatoh,bani,47233,0,,
raibareli,chhatoh,baraavaan,47234,0,,
raibareli,chhatoh,barkhurdarpur,47235,0,,
raibareli,chhatoh,beshauna,47236,0,beshauna,14179
raibareli,chhatoh,beval,47237,0,beval,14180
raibareli,chhatoh,bhelia,47238,0,bhelia,14181
raibareli,chhatoh,bhuvalpur sisni,47239,0,bhuvalpur sisni,14182
raibareli,chhatoh,chandaabahipur,47240,0,chandaabahipur,14183
raibareli,chhatoh,chaturpur,47241,0,chaturpur,14184
raibareli,chhatoh,chhatoh,47242,0,chhatoh,14185
raibareli,chhatoh,digha,47243,0,,
raibareli,chhatoh,dostpur budhvaara,47244,0,,
raibareli,chhatoh,gadha,47245,0,,
raibareli,chhatoh,hajipur,47246,0,,
raibareli,chhatoh,jagatpur,47247,0,,
raibareli,chhatoh,jamalpur huraiya,47248,0,jamalpur huraiya,14189
raibareli,chhatoh,kajipur taeliyani,47249,0,,
raibareli,chhatoh,kanta,47250,0,,
raibareli,chhatoh,kapurpur,47251,0,,
raibareli,chhatoh,kodera,47252,0,,
raibareli,chhatoh,kolva,47253,0,kolva,8859
raibareli,chhatoh,ku dha,47254,0,,
raibareli,chhatoh,kukaha,47255,0,kukaha,14193
raibareli,chhatoh,kunwarmau,47256,0,kunwarmau,14194
raibareli,chhatoh,lahenga,47257,0,,
raibareli,chhatoh,lakhapur,47258,0,lakhapur,14196
raibareli,chhatoh,mahamadpur namaksaar,47259,0,,
raibareli,chhatoh,mahanandpur,47260,0,,
raibareli,chhatoh,makhdumpur,47261,0,makhdumpur,29303
raibareli,chhatoh,medapur,47262,0,medapur,14199
raibareli,chhatoh,nasirabad,47263,0,nasirabad,14200
raibareli,chhatoh,ninaavaan,47264,0,,
raibareli,chhatoh,padumpur,47265,0,padumpur,14201
raibareli,chhatoh,parayanmaksaar,47266,0,parayanmaksaar,14202
raibareli,chhatoh,puure rai,47267,0,,
raibareli,chhatoh,sandaha,47268,0,sandaha,14204
raibareli,chhatoh,sarany,47269,0,,
raibareli,chhatoh,sulaipur,47270,0,,
raibareli,chhatoh,tarapur,47271,0,,
raibareli,dalmau,aftab nagar,47273,0,,
raibareli,dalmau,baderava,47276,0,,
raibareli,dalmau,baheria,47277,0,baheria,46763
raibareli,dalmau,bhagavanpur tapeterukhaa,47283,0,,
raibareli,dalmau,bhanave,47284,0,,
raibareli,dalmau,darigapur,47289,0,,
raibareli,dalmau,gangapore baras,47294,0,,
raibareli,dalmau,jagatpur kotaha,47301,0,,
raibareli,dalmau,jahanamu urfr bhagautipur,47302,0,,
raibareli,dalmau,jamalnagar mohaddinpur,47303,0,,
raibareli,dalmau,kashipur,47308,0,,
raibareli,dalmau,khedaipur,47314,0,,
raibareli,dalmau,kudhaachak sagunpur,47315,0,,
raibareli,dalmau,ranjitpur lonari,47330,0,,
raibareli,dalmau,sahmada,47332,0,,
raibareli,dalmau,samori,47334,0,,
raibareli,dalmau,surajpur,47341,0,,
raibareli,dalmau,tikraan,47344,0,,
raibareli,dih,ahal,47348,0,ahal,14206
raibareli,dih,asharasidpur,47349,0,asharasidpur,14207
raibareli,dih,atawa,47350,0,,
raibareli,dih,bahuti,47351,0,bahuti,14209
raibareli,dih,baruva,47352,0,,
raibareli,dih,betura,47353,0,betura,14211
raibareli,dih,birnaavaan,47354,0,birnaavaan,14212
raibareli,dih,dela,47355,0,dela,14213
raibareli,dih,dih,47356,0,,
raibareli,dih,dilawalpur,47357,0,dilawalpur,51754
raibareli,dih,dohari,47358,0,dohari,14216
raibareli,dih,garhwa,47359,0,,
raibareli,dih,ghatmpur,47360,0,,
raibareli,dih,ghisigarh,47361,0,ghisigarh,14218
raibareli,dih,gopalpur,47362,0,,
raibareli,dih,hajipur,47363,0,,
raibareli,dih,jagadishpur,47364,0,,
raibareli,dih,kachnava,47365,0,,
raibareli,dih,kamalpur badaila,47366,0,,
raibareli,dih,khetondhan,47367,0,,
raibareli,dih,madhukarpur,47368,0,,
raibareli,dih,majhilha,47369,0,majhilha,14226
raibareli,dih,mau,47370,0,mau,39617
raibareli,dih,narainpur,47371,0,,
raibareli,dih,nigohi,47372,0,nigohi,14229
raibareli,dih,padmanpur bijauli,47373,0,padmanpur bijauli,14230
raibareli,dih,phagupur,47374,0,phagupur,14231
raibareli,dih,pothi,47375,0,pothi,14232
raibareli,dih,pradhanpur,47376,0,,
raibareli,dih,purab nayan,47377,0,purab nayan,14233
raibareli,dih,raipur todhi,47378,0,,
raibareli,dih,rewery saidpur,47379,0,,
raibareli,dih,rokhaa,47380,0,rokhaa,14235
raibareli,dih,saroy maanik,47381,0,,
raibareli,dih,shadipur kotwa,47382,0,,
raibareli,dih,sirsi,47383,0,sirsi,14238
raibareli,dih,sunagaa,47384,0,,
raibareli,dih,suraiya muvakkilpur,47385,0,suraiya muvakkilpur,14239
raibareli,dih,tankaari sahan,47386,0,,
raibareli,dih,tekaari dadu,47387,0,,
raibareli,dih,thori,47388,0,thori,14242
raibareli,dinshahgaura,alipur chakrai,47390,0,,
raibareli,dinshahgaura,ambara mathi,47391,0,,
raibareli,dinshahgaura,behikhor,47392,0,,
raibareli,dinshahgaura,bhagavantpur chandaniha,47393,0,,
raibareli,dinshahgaura,binnavon,47394,0,,
raibareli,dinshahgaura,bosi rihaayak,47395,0,,
raibareli,dinshahgaura,charuhar bik,47397,0,,
raibareli,dinshahgaura,charuhar jiyaayak,47398,0,,
raibareli,dinshahgaura,chodpur look,47399,0,,
raibareli,dinshahgaura,chuli,47400,0,,
raibareli,dinshahgaura,daudpur gadhi,47401,0,,
raibareli,dinshahgaura,dhamdhama,47402,0,,
raibareli,dinshahgaura,dharmapur kaili,47403,0,,
raibareli,dinshahgaura,dhuri,47405,0,,
raibareli,dinshahgaura,gaura khaspari,47406,0,,
raibareli,dinshahgaura,gaurahardu,47407,0,,
raibareli,dinshahgaura,govindpur madhu,47408,0,,
raibareli,dinshahgaura,hamirmau,47409,0,,
raibareli,dinshahgaura,ismail mau,47410,0,,
raibareli,dinshahgaura,jalalpur ghai,47411,0,,
raibareli,dinshahgaura,jharaha,47412,0,,
raibareli,dinshahgaura,kalyanpur banti,47413,0,,
raibareli,dinshahgaura,kishoribalampur,47415,0,,
raibareli,dinshahgaura,kituli,47416,0,,
raibareli,dinshahgaura,kuruli budhakar,47417,0,,
raibareli,dinshahgaura,malakhasahab,47418,0,,
raibareli,dinshahgaura,melthua,47419,0,,
raibareli,dinshahgaura,muraithi,47420,0,,
raibareli,dinshahgaura,narainpur banna,47421,0,,
raibareli,dinshahgaura,narharpur,47422,0,,
raibareli,dinshahgaura,prayagpur,47423,0,,
raibareli,dinshahgaura,raipur kituli,47424,0,,
raibareli,dinshahgaura,rasulpur gharova,47425,0,,
raibareli,dinshahgaura,soi,47426,0,,
raibareli,dinshahgaura,sultanpur janauli,47427,0,,
raibareli,dinshahgaura,surajpur bonapaar,47428,0,,
raibareli,dinshahgaura,sutthahardu,47429,0,,
raibareli,dinshahgaura,tikar agachipur,47431,0,,
raibareli,harchndpur,adobar,47432,0,,
raibareli,harchndpur,ajamat ullagunj,47434,0,,
raibareli,harchndpur,anguri,47435,0,anguri,14603
raibareli,harchndpur,bala,47436,0,,
raibareli,harchndpur,casokhas,47438,0,,
raibareli,harchndpur,chaksunda,47439,0,,
raibareli,harchndpur,chhataiyaa,47441,0,,
raibareli,harchndpur,daudpur,47444,0,daudpur,21193
raibareli,harchndpur,dighura sommau,47445,0,,
raibareli,harchndpur,faridpur,47446,0,,
raibareli,harchndpur,guloopur,47447,0,,
raibareli,harchndpur,gunavar kamangarpur,47448,0,,
raibareli,harchndpur,harchndpur,47449,0,,
raibareli,harchndpur,hasanapur,47450,0,,
raibareli,harchndpur,hidin,47451,0,,
raibareli,harchndpur,hilalganj,47452,0,,
raibareli,harchndpur,itakuti,47453,0,,
raibareli,harchndpur,johvaahisar,47454,0,,
raibareli,harchndpur,johvasharki,47455,0,,
raibareli,harchndpur,kandura,47456,0,,
raibareli,harchndpur,kathvaara,47457,0,,
raibareli,harchndpur,khijirpur karaudi,47458,0,,
raibareli,harchndpur,lalupur khaas,47459,0,,
raibareli,harchndpur,madantusee,47461,0,,
raibareli,harchndpur,majigwaow hardoi,47462,0,,
raibareli,harchndpur,majigwaow karan,47463,0,,
raibareli,harchndpur,majigwaow raav,47464,0,,
raibareli,harchndpur,mohammadpur dighura,47465,0,,
raibareli,harchndpur,nandakheda,47467,0,,
raibareli,harchndpur,padapur,47469,0,,
raibareli,harchndpur,padera,47470,0,,
raibareli,harchndpur,pahadpur caso,47471,0,,
raibareli,harchndpur,pashchimgov,47472,0,,
raibareli,harchndpur,pinduri sargahi,47473,0,,
raibareli,harchndpur,pyarepur,47474,0,,
raibareli,harchndpur,rahavaa,47475,0,,
raibareli,harchndpur,ruknapur,47476,0,,
raibareli,harchndpur,salempur khaas,47477,0,,
raibareli,harchndpur,saroy umr,47478,0,,
raibareli,harchndpur,sayothi,47479,0,,
raibareli,harchndpur,seri,47480,0,,
raibareli,harchndpur,shobhapur,47481,0,,
raibareli,harchndpur,shora,47482,0,,
raibareli,harchndpur,sohalia,47483,0,,
raibareli,harchndpur,tanda,47484,0,,
raibareli,harchndpur,terra baraula,47485,0,,
raibareli,harchndpur,terry mania tikar,47486,0,,
raibareli,harchndpur,ufrapur,47487,0,,
raibareli,jagatpur,bairihaar,47488,0,,
raibareli,jagatpur,chhichhimau,47491,0,,
raibareli,jagatpur,haivetaha nevadhiya,47497,0,,
raibareli,jagatpur,hathkui,47499,0,,
raibareli,jagatpur,jamodhi,47501,0,,
raibareli,jagatpur,kewalpur baretha,47505,0,,
raibareli,jagatpur,naseeranpur,47511,0,,
raibareli,jagatpur,nawabganj,47512,0,,
raibareli,jagatpur,purbgov,47513,0,purbgov,14405
raibareli,jagatpur,shankarpur,47518,0,,
raibareli,jagatpur,udwa,47525,0,,
raibareli,khiro,chanauli,47542,0,,
raibareli,khiro,gaunamau,47549,0,,
raibareli,khiro,kamalpur,47558,0,,
raibareli,khiro,khajuha,47561,0,,
raibareli,khiro,kishunakheda,47565,0,,
raibareli,khiro,madanapur,47569,0,,
raibareli,khiro,nunaira,47575,0,,
raibareli,khiro,tikwamu,47586,0,,
raibareli,lalganj,alampur,47587,0,,
raibareli,lalganj,ambara pashchim,47588,0,,
raibareli,lalganj,baharaampur,47590,0,,
raibareli,lalganj,bananaamau,47591,0,,
raibareli,lalganj,bandi,47592,0,,
raibareli,lalganj,behatakalau,47594,0,,
raibareli,lalganj,bemaura maheshakheda,47595,0,,
raibareli,lalganj,chaandatikar,47596,0,,
raibareli,lalganj,chilola,47597,0,,
raibareli,lalganj,choda,47598,0,,
raibareli,lalganj,datauli,47599,0,,
raibareli,lalganj,dhanabad,47600,0,,
raibareli,lalganj,dhannipur,47601,0,,
raibareli,lalganj,gagaso,47602,0,,
raibareli,lalganj,gahiri,47603,0,,
raibareli,lalganj,gaura rupai,47604,0,,
raibareli,lalganj,govindpur balauli,47605,0,,
raibareli,lalganj,haripur,47606,0,,
raibareli,lalganj,jamuvaavan,47608,0,,
raibareli,lalganj,janeva katra,47609,0,,
raibareli,lalganj,jhabarhardaupattee,47610,0,,
raibareli,lalganj,jogapur barigov,47611,0,,
raibareli,lalganj,khajurgav,47612,0,,
raibareli,lalganj,korehara,47613,0,,
raibareli,lalganj,lalumu,47615,0,,
raibareli,lalganj,maduri,47616,0,,
raibareli,lalganj,mahakheda,47617,0,,
raibareli,lalganj,malpura,47619,0,,
raibareli,lalganj,matehana,47620,0,,
raibareli,lalganj,meerajapurtaudhakpur,47621,0,,
raibareli,lalganj,mithapur badhaiya,47622,0,,
raibareli,lalganj,mubarakapur,47623,0,,
raibareli,lalganj,musatafabad balhani,47624,0,,
raibareli,lalganj,narsihpur,47625,0,,
raibareli,lalganj,paliavirasinghpur,47626,0,,
raibareli,lalganj,rajoli,47627,0,,
raibareli,lalganj,rangaanv,47628,0,,
raibareli,lalganj,ranipur,47629,0,,
raibareli,lalganj,revary pasiakheda,47630,0,,
raibareli,lalganj,sakatpur,47631,0,,
raibareli,lalganj,sambasi,47632,0,,
raibareli,lalganj,saroy bairihakheda,47633,0,,
raibareli,lalganj,saundasi,47634,0,,
raibareli,lalganj,shobhavapur,47636,0,,
raibareli,lalganj,simrapaha,47637,0,,
raibareli,lalganj,udwamau,47638,0,,
raibareli,lalganj,ugabhad,47639,0,,
raibareli,lalganj,uttaragauri,47640,0,,
raibareli,lalganj,vishunakheda,47641,0,,
raibareli,lalganj,yusufpur,47642,0,,
raibareli,mahrajganj,alipur,47643,0,,
raibareli,mahrajganj,asani,47644,0,,
raibareli,mahrajganj,atarehata,47646,0,,
raibareli,mahrajganj,barhuwa,47647,0,,
raibareli,mahrajganj,barigohnna,47648,0,,
raibareli,mahrajganj,bhatsra,47649,0,,
raibareli,mahrajganj,cadawa,47650,0,,
raibareli,mahrajganj,dautra,47652,0,,
raibareli,mahrajganj,domapur,47653,0,,
raibareli,mahrajganj,ghuruna,47654,0,,
raibareli,mahrajganj,halor,47655,0,,
raibareli,mahrajganj,hardoi,47656,0,,
raibareli,mahrajganj,indura,47659,0,,
raibareli,mahrajganj,jamolia,47660,0,,
raibareli,mahrajganj,jamurawow,47661,0,,
raibareli,mahrajganj,jamurvaa,47662,0,,
raibareli,mahrajganj,janai,47663,0,,
raibareli,mahrajganj,jihwa,47664,0,,
raibareli,mahrajganj,jyauna,47665,0,,
raibareli,mahrajganj,kair,47666,0,,
raibareli,mahrajganj,kakkepur,47667,0,,
raibareli,mahrajganj,kubana,47670,0,,
raibareli,mahrajganj,kusmora,47671,0,,
raibareli,mahrajganj,majigavon,47674,0,,
raibareli,mahrajganj,mau,47675,0,mau,1301
raibareli,mahrajganj,narainpur,47678,0,,
raibareli,mahrajganj,oi,47679,0,,
raibareli,mahrajganj,othi,47680,0,,
raibareli,mahrajganj,paali,47681,0,paali,45191
raibareli,mahrajganj,pakhanpur,47682,0,,
raibareli,mahrajganj,parakalau,47683,0,,
raibareli,mahrajganj,purasi,47686,0,,
raibareli,mahrajganj,puure achali,47687,0,,
raibareli,mahrajganj,salethu,47689,0,,
raibareli,mahrajganj,sikandarpur,47690,0,,
raibareli,mahrajganj,sirsa,47691,0,sirsa,21679
raibareli,mahrajganj,sultanpur,47692,0,,
raibareli,mahrajganj,tajudadinpur,47693,0,tajudadinpur,17405
raibareli,mahrajganj,tauli,47694,0,,
raibareli,mahrajganj,tisakhanapur,47695,0,,
raibareli,oonchaahar,arkha mustakil,47696,0,,
raibareli,oonchaahar,babhanpur,47697,0,,
raibareli,oonchaahar,baherwa,47698,0,,
raibareli,oonchaahar,behramu,47699,0,,
raibareli,oonchaahar,bhagipur,47700,0,,
raibareli,oonchaahar,chadrai,47701,0,,
raibareli,oonchaahar,doulatpur,47702,0,,
raibareli,oonchaahar,gangashri,47703,0,,
raibareli,oonchaahar,gangauli,47704,0,,
raibareli,oonchaahar,gokna,47705,0,,
raibareli,oonchaahar,gopalpurudhawan,47706,0,,
raibareli,oonchaahar,hatwa,47707,0,,
raibareli,oonchaahar,huraisa,47708,0,,
