district,block,res_15_gp,res_15_gp_id,merge10gp,res_10_gp,res_10_gp_id,res_10_block
hardoi,toderpur,surjipur,27903,0,,,
hardoi,toderpur,taragaanv,27904,0,,,
hardoi,toderpur,tiur chaugavaan,27905,0,,,
hardoi,toderpur,toderpur,27906,0,,,
hardoi,toderpur,tumurki,27907,0,,,
hardoi,toderpur,umarauli,27908,0,,,
hathras,hasayan,bari,27915,0,,,
hathras,hasayan,daukeli,27923,0,,,
hathras,hasayan,fatehpur bazeda,27926,0,,,
hathras,hasayan,kodera jahangirpur,27947,0,,,
hathras,hasayan,maidaamai,27951,0,,,
hathras,hasayan,nagala miyaan patti devari,27958,0,,,
hathras,hasayan,nagariyaa patti devari,27960,0,,,
hathras,hasayan,pora,27964,0,,,
hathras,hasayan,sichaavali sani,27971,0,,,
hathras,hathras,dhaurpur,27994,0,,,
hathras,hathras,gadhi dudhadhari,27995,0,,,
hathras,hathras,nagala adu,28027,0,,,
hathras,hathras,radavali,28037,0,,,
hathras,hathras,ramangala,28038,0,,,
hathras,hathras,rudrapur,28040,0,,,
hathras,hathras,suratpur,28048,0,,,
hathras,hathras,vairgaanv,28053,0,,,
hathras,mursaan,bhojpur khetsi,28065,0,,,
hathras,mursaan,fusakara,28073,0,,,
hathras,mursaan,gaujia,28077,0,,,
hathras,mursaan,golnagar,28078,0,,,
hathras,mursaan,kevalgadhee,28091,0,,,
hathras,mursaan,khujariya,28096,0,,,
hathras,mursaan,mahamauni,28105,0,,,
hathras,mursaan,mohanpur,28110,0,,,
hathras,mursaan,nagala babu,28112,0,,,
hathras,mursaan,nagala banarsi prahralad,28113,0,,,
hathras,mursaan,nagala nandu,28118,0,,,
hathras,mursaan,sanpur,28128,0,,,
hathras,mursaan,siumal,28130,0,,,
hathras,mursaan,sudhiya,28131,0,,,
hathras,saasni,darkaula,28161,0,,,
hathras,saasni,hadauli,28170,0,,,
hathras,saasni,jiroli,28176,0,,,
hathras,saasni,lhora,28183,0,,,
hathras,saasni,na0 loka,28189,0,,,
hathras,saasni,sumrat gadhi,28212,0,,,
hathras,saasni,tatarpur,28215,0,,,
hathras,saasni,tod,28220,0,,,
hathras,saasni,vighapur,28223,0,,,
hathras,sadabad,bijalpur,28230,0,,,
hathras,sadabad,gukhrauli,28241,0,,,
hathras,sadabad,kuktai,28253,0,,,
hathras,sadabad,madhnai,28255,0,,,
hathras,sadabad,na0 banarsi,28260,0,,,
hathras,sadabad,pattee baharaam,28267,0,,,
hathras,sadabad,pusaini,28269,0,,,
hathras,sadabad,rahpura,28270,0,,,
hathras,sahapau,baawali,28283,0,,,
hathras,sahapau,bahadurpur devkaran,28284,0,,,
hathras,sahapau,fateh ullapur,28290,0,,,
hathras,sahapau,gadhi evaran,28291,0,,,
hathras,sahapau,nagala bihari,28308,0,,,
hathras,sahapau,rudaayal,28318,0,,,
hathras,sahapau,udhai,28327,0,,,
hathras,sikandararau,bhensmay,28343,0,,,
hathras,sikandararau,khedia khurd,28354,0,,,
hathras,sikandararau,mirpur,28361,0,,,
hathras,sikandararau,rampur na0 chator,28373,0,,,
hathras,sikandararau,vaaramau,28380,0,,,
hathras,sikandararau,varagavaan,28381,0,,,
itawa,basrehar,ashanandpur,28388,0,,,
itawa,basrehar,bakhatyapur,28392,0,,,
itawa,basrehar,champaner,28399,0,,,
itawa,basrehar,datavali,28402,0,,,
itawa,basrehar,hariharpura,28408,0,,,
itawa,basrehar,kalamu,28412,0,,,
itawa,basrehar,moose,28425,0,,,
itawa,basrehar,naavali,28426,0,,,
itawa,basrehar,nivasai,28427,0,,,
itawa,basrehar,rajapura totaaraam,28431,0,,,
itawa,basrehar,rapura,28432,0,,,
itawa,basrehar,rasulabad,28433,0,,,
itawa,basrehar,shankarpur,28441,0,,,
itawa,batch.pura,bilampur,28464,0,,,
itawa,batch.pura,duungri,28471,0,,,
itawa,batch.pura,indhua,28476,0,,,
itawa,batch.pura,kachpura itawa,28480,0,,,
itawa,batch.pura,musawali,28492,0,,,
itawa,batch.pura,pilkhar,28494,0,,,
itawa,bharthna,balampur,28517,0,,,
itawa,bharthna,banaamai,28518,0,,,
itawa,bharthna,kunethi,28539,0,,,
itawa,bharthna,kurraa,28540,0,,,
itawa,bharthna,ninava,28554,0,,,
itawa,bharthna,qutubpur,28557,0,,,
itawa,bharthna,saifi,28561,0,,,
itawa,bharthna,umarsaida,28570,0,,,
itawa,bharthna,vivoli,28573,0,,,
itawa,chakar nagar,dilouli,28586,0,,,
itawa,chakar nagar,khirity,28596,0,,,
itawa,chakar nagar,mithati,28600,0,,,
itawa,chakar nagar,patharra,28604,0,,,
itawa,chakar nagar,vachhedi,28610,0,,,
itawa,jaswant nagar,aalai,28615,0,,,
itawa,jaswant nagar,bhaisrai,28624,0,,,
itawa,jaswant nagar,bhavalpur,28626,0,,,
itawa,jaswant nagar,chandanpur bibamau,28633,0,,,
itawa,jaswant nagar,nagari,28661,0,,,
itawa,maheva,bhulpur,28686,0,,,
itawa,maheva,dadora,28690,0,,,
itawa,maheva,gautamapur,28697,0,,,
itawa,maheva,indrapur,28702,0,,,
itawa,maheva,lakhnaa dehaat,28717,0,,,
itawa,maheva,mahipalpur,28722,0,,,
itawa,maheva,nagala bilhati,28728,0,,,
itawa,maheva,piparipurghaar,28741,0,,,
itawa,maheva,singhuli,28752,0,,,
itawa,saifai,atirajpur,28765,0,,,
itawa,saifai,baghuia,28766,0,,,
itawa,saifai,banaamai,28767,0,,,
itawa,saifai,baraulighurd,28768,0,,,
itawa,saifai,baraulikalan,28769,0,,,
itawa,saifai,barraa,28770,0,,,
itawa,saifai,baurine,28771,0,,,
itawa,saifai,bedpura,28772,0,,,
itawa,saifai,bhadehikashipur,28773,0,,,
itawa,saifai,bhalasaiya,28774,0,,,
itawa,saifai,chakupur,28775,0,,,
itawa,saifai,chhimaara,28776,0,,,
itawa,saifai,chhitauni,28777,0,,,
itawa,saifai,choubepur,28778,0,,,
itawa,saifai,gija,28779,0,,,
itawa,saifai,hardoi,28780,0,,,
itawa,saifai,havera,28781,0,,,
itawa,saifai,hirapur,28782,0,,,
itawa,saifai,jafarpur,28783,0,,,
itawa,saifai,jhingoopur,28784,0,,,
itawa,saifai,kathua,28785,0,,,
itawa,saifai,kharduli,28786,0,,,
itawa,saifai,kuia,28787,0,,,
itawa,saifai,kumhaavar,28788,0,,,
itawa,saifai,lachawai,28789,0,,,
itawa,saifai,larakhor,28790,0,,,
itawa,saifai,latoopur,28791,0,,,
itawa,saifai,madhuyapur,28792,0,,,
itawa,saifai,manigaanv,28793,0,,,
itawa,saifai,nagala aniyaan,28794,0,,,
itawa,saifai,nagalasubhan,28795,0,,,
itawa,saifai,narhauli bhidrua,28796,0,,,
itawa,saifai,nayakpur,28797,0,,,
itawa,saifai,parasana,28798,0,,,
itawa,saifai,phulapur,28799,0,,,
itawa,saifai,pidari,28800,0,,,
itawa,saifai,ramet,28801,0,,,
itawa,saifai,ranuan,28802,0,,,
itawa,saifai,sahasarpur,28803,0,,,
itawa,saifai,sanfai,28804,0,,,
itawa,saifai,shivpuri timrua,28805,0,,,
itawa,saifai,tulsipur,28806,0,,,
itawa,saifai,uziyaani,28807,0,,,
itawa,saifai,viroli bedpura,28808,0,,,
itawa,saifai,viyaari bhatpura,28809,0,,,
itawa,takha,adarpur,28810,0,,,
itawa,takha,chamarpur rudrapur,28820,0,,,
itawa,takha,harkunjalpur,28822,0,,,
itawa,takha,kaua,28827,0,,,
itawa,takha,kunita,28829,0,,,
itawa,takha,kurkha,28830,0,,,
itawa,takha,na0khanabondh,28834,0,,,
itawa,takha,rudauli,28842,0,,,
jalon,dakor,binaura poor,28867,0,,,
jalon,dakor,makrecha,28908,0,,,
jalon,jalon,kaith,28954,0,,,
jalon,kadaura,chhaunk,29008,0,,,
jalon,kadaura,dashahari,29009,0,,,
jalon,kadaura,haansa,29014,0,,,
jalon,kadaura,pandura,29044,0,,,
jalon,kadaura,raid diwara,29049,0,,,
jalon,kochan,ata,29065,0,,,
jalon,kuthound,gora rathore,29138,0,,,
jalon,madhugarh,biria madhaugarh,29198,0,,,
jalon,maheva,atara khurd,29248,0,,,
jalon,nadigaanv,bhakarol,29312,0,,,
jalon,nadigaanv,chhiria khurd,29316,0,,,
jalon,nadigaanv,deeha shivpuri,29318,0,,,
jalon,nadigaanv,rupapura hardaulgarh,29367,0,,,
jalon,rampura,biloud,29383,0,,,
jalon,rampura,chhauna,29386,0,,,
jalon,rampura,hanumanpura,29394,0,,,
jhaansi,babina,baidora,29428,0,,,
jhaansi,babina,bamer,29431,0,,,
jhaansi,babina,gevra,29441,0,,,
jhaansi,babina,khadi,29448,0,,,
jhaansi,babina,kotkhera,29453,0,,,
jhaansi,babina,paraasai,29459,0,,,
jhaansi,babina,sukuvaan,29475,0,,,
jhaansi,badagaanv,bachaavlibujurg,29479,0,,,
jhaansi,badagaanv,bhupanagar,29485,0,,,
jhaansi,badagaanv,chiplauta,29487,0,,,
jhaansi,badagaanv,gangavali,29492,0,,,
jhaansi,badagaanv,mustara,29504,0,,,
jhaansi,badagaanv,padri,29505,0,,,
jhaansi,badagaanv,raunija,29513,0,,,
jhaansi,badagaanv,vaabal,29522,0,,,
jhaansi,bamaur,adjara,29525,0,,,
jhaansi,bamaur,bargany khangaar,29534,0,,,
jhaansi,bamaur,dhamanond,29544,0,,,
jhaansi,bamaur,ghatiyaari,29553,0,,,
jhaansi,bamaur,gohna,29554,0,,,
jhaansi,bamaur,kharwaach,29568,0,,,
jhaansi,bamaur,saguwaan,29580,0,,,
jhaansi,bamaur,seria,29582,0,,,
jhaansi,bangra,basaar,29594,0,,,
jhaansi,bangra,boda,29601,0,,,
jhaansi,bangra,boodhaavali,29602,0,,,
jhaansi,bangra,daravatyau,29606,0,,,
jhaansi,bangra,dhoda,29608,0,,,
jhaansi,bangra,gairaaha,29609,0,,,
jhaansi,bangra,gudhaa,29611,0,,,
jhaansi,bangra,kagar,29616,0,,,
jhaansi,bangra,kuraicha,29622,0,,,
jhaansi,bangra,nauta,29628,0,,,
jhaansi,bangra,nimauni,29630,0,,,
jhaansi,bangra,vijaigarh,29648,0,,,
jhaansi,chirgaanv,dhavaara,29670,0,,,
jhaansi,chirgaanv,itora,29674,0,,,
jhaansi,chirgaanv,miruna,29683,0,,,
jhaansi,chirgaanv,modghurd,29685,0,,,
jhaansi,chirgaanv,parasa,29696,0,,,
jhaansi,chirgaanv,ravatpura,29702,0,,,
jhaansi,gursarai,atarauli,29713,0,,,
jhaansi,gursarai,badvaar,29714,0,,,
jhaansi,gursarai,barauta,29719,0,,,
jhaansi,gursarai,bhagavantpura,29723,0,,,
jhaansi,gursarai,chaturatai,29727,0,,,
jhaansi,gursarai,devarakhurd,29730,0,,,
jhaansi,gursarai,karguvaan bujurg,29747,0,,,
jhaansi,gursarai,ludi,29754,0,,,
jhaansi,gursarai,luhargaanv,29755,0,,,
jhaansi,gursarai,megany,29759,0,,,
jhaansi,gursarai,rajapur,29767,0,,,
jhaansi,gursarai,rajavaara,29768,0,,,
jhaansi,gursarai,sujuvaan,29778,0,,,
jhaansi,gursarai,tai,29781,0,,,
jhaansi,mauranipur,baraura,29789,0,,,
jhaansi,mauranipur,birguwan,29797,0,,,
jhaansi,mauranipur,budhaai,29798,0,,,
jhaansi,mauranipur,churaari,29803,0,,,
jhaansi,mauranipur,dhimloni,29810,0,,,
jhaansi,mauranipur,khanua,29822,0,,,
jhaansi,mauranipur,kharkasaani,29824,0,,,
jhaansi,mauranipur,kishorpura,29826,0,,,
jhaansi,mauranipur,laroni,29828,0,,,
jhaansi,mauranipur,madva,29830,0,,,
jhaansi,mauranipur,mailwaar,29832,0,,,
jhaansi,mauranipur,satora,29842,0,,,
jhaansi,moth,badaira,29855,0,,,
jhaansi,moth,kapoor,29883,0,,,
jhaansi,moth,ladaavara,29891,0,,,
jhaansi,moth,tanda,29915,0,,,
jonpur,badlapur,bachhuuvaar,29921,0,,,
jonpur,badlapur,baderi,29922,0,,,
jonpur,badlapur,baghadeekala,29925,0,,,
jonpur,badlapur,bahaadi,29926,0,,,
jonpur,badlapur,bahur,29928,0,,,
jonpur,badlapur,himmatpur,29956,0,,,
jonpur,badlapur,kasturipur,29963,0,,,
jonpur,badlapur,khalispur,29966,0,,,
jonpur,badlapur,kushhaa,29972,0,,,
jonpur,badlapur,mahamudpur,29977,0,,,
jonpur,badlapur,pahetiyapur,29988,0,,,
jonpur,badlapur,raibhanipur,29991,0,,,
jonpur,badlapur,rarighurd,29994,0,,,
jonpur,badlapur,rautpur,29997,0,,,
jonpur,baksha,bakkhopur,30018,0,,,
jonpur,baksha,barbaspur,30020,0,,,
jonpur,baksha,barrapatti,30023,0,,,
jonpur,baksha,bedauli,30025,0,,,
jonpur,baksha,bhatpura,30030,0,,,
jonpur,baksha,chaparaamau,30037,0,,,
jonpur,baksha,kevatli kala,30064,0,,,
jonpur,baksha,khunshapur,30067,0,,,
jonpur,baksha,mahimapur dih,30072,0,,,
jonpur,baksha,margoopur,30076,0,,,
jonpur,baksha,narainpur,30081,0,,,
jonpur,baksha,pattirao,30084,0,,,
jonpur,baksha,rasvadiya,30087,0,,,
jonpur,baksha,rawatpur,30088,0,,,
jonpur,baksha,saderi,30091,0,,,
jonpur,baksha,sheshpura,30101,0,,,
jonpur,baksha,uttarpattee,30108,0,,,
jonpur,barasthi,bhagavanpur,30120,0,,,
jonpur,barasthi,chak inglish haidar husain,30125,0,,,
jonpur,barasthi,chaur,30131,0,,,
jonpur,barasthi,ghanipur,30143,0,,,
jonpur,barasthi,kanhvanshipur,30155,0,,,
jonpur,barasthi,lakhrao,30161,0,,,
jonpur,barasthi,manora,30169,0,,,
jonpur,barasthi,patakhauli sampat pathak,30177,0,,,
jonpur,barasthi,sotipur,30190,0,,,
jonpur,dharmapur,alikhanpur,30193,0,,,
jonpur,dharmapur,baghndara,30194,0,,,
jonpur,dharmapur,bamaila,30195,0,,,
jonpur,dharmapur,cameruddinpur,30198,0,,,
jonpur,dharmapur,gopalpur,30208,0,,,
jonpur,dharmapur,govindpuramniha,30209,0,,,
jonpur,dharmapur,kotvalpar,30217,0,,,
jonpur,dharmapur,pachhatiya,30225,0,,,
jonpur,dharmapur,rajepur,30230,0,,,
jonpur,dharmapur,ramdaspur nevada,30231,0,,,
jonpur,dobhi,bodsar kala,30262,0,,,
jonpur,dobhi,dhanarkha,30269,0,,,
jonpur,dobhi,dudhuda,30270,0,,,
jonpur,dobhi,khaliakhas,30282,0,,,
jonpur,dobhi,laharchak,30287,0,,,
jonpur,dobhi,mandoopur,30292,0,,,
jonpur,dobhi,mizili,30294,0,,,
jonpur,dobhi,patarhi,30301,0,,,
jonpur,dobhi,sidhuni,30306,0,,,
jonpur,dobhi,vihardar,30311,0,,,
jonpur,jalalpur,ashapur,30314,0,,,
jonpur,jalalpur,chhatari,30326,0,,,
jonpur,jalalpur,kohari,30338,0,,,
jonpur,jalalpur,korri,30339,0,,,
jonpur,karanja kala,amadpur akbar,30376,0,,,
jonpur,karanja kala,chakvaan,30388,0,,,
jonpur,karanja kala,chhabilapur,30390,0,,,
jonpur,karanja kala,gadila,30399,0,,,
jonpur,karanja kala,girdharpur,30401,0,,,
jonpur,karanja kala,haidarpur,30402,0,,,
jonpur,karanja kala,lohta,30435,0,,,
jonpur,karanja kala,milkopur,30440,0,,,
jonpur,karanja kala,mokalpur,30441,0,,,
jonpur,karanja kala,namajagaah,30446,0,,,
jonpur,karanja kala,nasiruddinpur,30447,0,,,
jonpur,karanja kala,palhamaukala,30453,0,,,
jonpur,karanja kala,pandeya purasottampur,30454,0,,,
jonpur,karanja kala,pyarepur,30460,0,,,
jonpur,karanja kala,samaspur,30464,0,,,
jonpur,karanja kala,sultanpur,30470,0,,,
jonpur,karanja kala,trilochanpur,30473,0,,,
jonpur,keracat,baheda,30480,0,,,
jonpur,keracat,baluaan,30481,0,,,
jonpur,keracat,basgit,30489,0,,,
jonpur,keracat,chowkiya,30498,0,,,
jonpur,keracat,gangauli,30503,0,,,
jonpur,keracat,jamsar,30509,0,,,
jonpur,keracat,mahuli,30515,0,,,
jonpur,keracat,nadauli,30516,0,,,
jonpur,keracat,pauni,30524,0,,,
jonpur,keracat,saidakhanpur,30528,0,,,
jonpur,keracat,surhurpur,30540,0,,,
jonpur,khutahan,asarfagarh,30551,0,,,
jonpur,khutahan,garothan,30571,0,,,
jonpur,khutahan,kabiruddinpur,30582,0,,,
jonpur,khutahan,kajishahpur,30584,0,,,
jonpur,khutahan,lodhiya,30594,0,,,
jonpur,khutahan,mahamadpur,30597,0,,,
jonpur,khutahan,mahamudpur,30598,0,,,
jonpur,khutahan,maidaspattee,30599,0,,,
jonpur,khutahan,nagavaa,30609,0,,,
jonpur,khutahan,nijaampur,30611,0,,,
jonpur,khutahan,nuruddinpur,30612,0,,,
jonpur,khutahan,ranipur,30620,0,,,
jonpur,khutahan,samasipur,30623,0,,,
jonpur,khutahan,tajoopur,30631,0,,,
jonpur,machhlishahar,adaari,30642,0,,,
jonpur,machhlishahar,chhaachhon,30659,0,,,
jonpur,machhlishahar,hiramanpur,30668,0,,,
jonpur,machhlishahar,ismaila,30669,0,,,
jonpur,machhlishahar,jagarnathpur,30672,0,,,
jonpur,machhlishahar,kalyanpur,30678,0,,,
jonpur,machhlishahar,kharaiyamu,30690,0,,,
jonpur,machhlishahar,kishundaspur,30692,0,,,
jonpur,machhlishahar,mahapur,30700,0,,,
jonpur,machhlishahar,nadaan,30704,0,,,
jonpur,machhlishahar,parasoopur,30707,0,,,
jonpur,machhlishahar,rajepur,30710,0,,,
jonpur,madiahoo,anapur,30736,0,,,
jonpur,madiahoo,baderi,30740,0,,,
jonpur,madiahoo,baharaichaa,30741,0,,,
jonpur,madiahoo,basdevapattee,30743,0,,,
jonpur,madiahoo,bhavanipur,30747,0,,,
jonpur,madiahoo,chaktala,30753,0,,,
jonpur,madiahoo,gahani,30758,0,,,
jonpur,madiahoo,hardua,30762,0,,,
jonpur,madiahoo,pipara,30803,0,,,
jonpur,madiahoo,rajapur na0 1,30808,0,,,
jonpur,madiahoo,rampur,30811,0,,,
jonpur,madiahoo,ugapur,30828,0,,,
jonpur,madiahoo,unchanighurd,30829,0,,,
jonpur,madiahoo,yakubpur,30832,0,,,
jonpur,mahrajganj,bairmaa,30845,0,,,
jonpur,mahrajganj,banakat bharthi,30846,0,,,
jonpur,mahrajganj,banbirpur,30848,0,,,
jonpur,mahrajganj,barhoopur,30849,0,,,
jonpur,mahrajganj,besaar,30852,0,,,
jonpur,mahrajganj,bhimpur,30856,0,,,
jonpur,mahrajganj,chariyaahi,30861,0,,,
jonpur,mahrajganj,cheti,30862,0,,,
jonpur,mahrajganj,dadwa,30863,0,,,
jonpur,mahrajganj,dompur,30866,0,,,
jonpur,mahrajganj,ekahuaan,30867,0,,,
jonpur,mahrajganj,gajadharpur,30870,0,,,
jonpur,mahrajganj,gondalpur,30872,0,,,
jonpur,mahrajganj,khutahani,30883,0,,,
jonpur,mahrajganj,manikapur,30888,0,,,
jonpur,mahrajganj,masthari,30889,0,,,
jonpur,mahrajganj,mirapur shiromani,30892,0,,,
jonpur,mahrajganj,naharpur,30894,0,,,
jonpur,mahrajganj,pahadpur,30895,0,,,
jonpur,mahrajganj,seed,30912,0,,,
jonpur,mahrajganj,shivnagar,30914,0,,,
jonpur,mahrajganj,turakuli,30916,0,,,
jonpur,mufatiganj,itaili,30940,0,,,
jonpur,mufatiganj,shahabuddinpur,30963,0,,,
jonpur,mugharabadshahpur,ahmadpur,30972,0,,,
jonpur,mugharabadshahpur,asava,30975,0,,,
jonpur,mugharabadshahpur,babhnpur,30978,0,,,
jonpur,mugharabadshahpur,goberdhanpur,30996,0,,,
jonpur,mugharabadshahpur,gopalapur,30998,0,,,
jonpur,mugharabadshahpur,govindaspur,30999,0,,,
jonpur,mugharabadshahpur,haidarpur,31000,0,,,
jonpur,mugharabadshahpur,jamalpur,31006,0,,,
jonpur,mugharabadshahpur,mughardih,31019,0,,,
jonpur,mugharabadshahpur,pakadi,31024,0,,,
jonpur,mugharabadshahpur,pandaipur,31025,0,,,
jonpur,mugharabadshahpur,puraoopur,31029,0,,,
jonpur,mugharabadshahpur,samaspur,31037,0,,,
jonpur,mugharabadshahpur,saraikhem,31044,0,,,
jonpur,mugharabadshahpur,simaria,31048,0,,,
jonpur,mugharabadshahpur,uchaura,31051,0,,,
jonpur,mugharabadshahpur,viradholpur,31052,0,,,
jonpur,ramnagar,banjaari,31058,0,,,
jonpur,ramnagar,casiov,31068,0,,,
jonpur,ramnagar,dedarpur,31075,0,,,
jonpur,ramnagar,dodi,31079,0,,,
jonpur,ramnagar,ghamahapur,31083,0,,,
jonpur,ramnagar,ghota,31084,0,,,
jonpur,ramnagar,itiyavir,31092,0,,,
jonpur,ramnagar,raipur nan0 2,31124,0,,,
jonpur,ramnagar,rasulpur,31131,0,,,
jonpur,ramnagar,sadoopur,31132,0,,,
jonpur,ramnagar,sarai sitam,31135,0,,,
jonpur,ramnagar,shivpur,31142,0,,,
jonpur,ramnagar,teluga,31147,0,,,
jonpur,rampur,akopur,31153,0,,,
jonpur,rampur,bharasth,31163,0,,,
jonpur,rampur,jagadishpur,31179,0,,,
jonpur,rampur,kakopur,31184,0,,,
jonpur,rampur,karondi kala,31186,0,,,
jonpur,rampur,madhi,31194,0,,,
jonpur,rampur,rajapur,31220,0,,,
jonpur,rampur,rampur nisfi,31222,0,,,
jonpur,rampur,rickevipur,31224,0,,,
jonpur,shahganj sodhi,bargaanv,31253,0,,,
jonpur,shahganj sodhi,bargi,31254,0,,,
jonpur,shahganj sodhi,bharothaa,31257,0,,,
jonpur,shahganj sodhi,chakmarufpur,31260,0,,,
jonpur,shahganj sodhi,chhatighurd,31263,0,,,
jonpur,shahganj sodhi,dandsauli,31266,0,,,
jonpur,shahganj sodhi,gurdauli,31274,0,,,
jonpur,shahganj sodhi,jamdanipur,31281,0,,,
jonpur,shahganj sodhi,jhansepur,31283,0,,,
jonpur,shahganj sodhi,kadaila,31284,0,,,
jonpur,shahganj sodhi,karaudi,31286,0,,,
jonpur,shahganj sodhi,kharuna,31292,0,,,
jonpur,shahganj sodhi,madraha,31301,0,,,
jonpur,shahganj sodhi,makhmelpur,31304,0,,,
jonpur,shahganj sodhi,nevada,31316,0,,,
jonpur,shahganj sodhi,pakhkhanpur,31318,0,,,
jonpur,shahganj sodhi,poraikala,31322,0,,,
jonpur,shahganj sodhi,saidgorari,31332,0,,,
jonpur,shahganj sodhi,samaisa,31333,0,,,
jonpur,shahganj sodhi,sumbulpur,31341,0,,,
jonpur,shahganj sodhi,udli,31347,0,,,
jonpur,shahganj sodhi,yunuspur,31349,0,,,
jonpur,sikaraara,badauli ahiraan,31354,0,,,
jonpur,sikaraara,belsodi,31357,0,,,
jonpur,sikaraara,bhuakhurd,31360,0,,,
jonpur,sikaraara,chaura santadaas,31364,0,,,
jonpur,sikaraara,deupur,31368,0,,,
jonpur,sikaraara,ferozepur pratham,31372,0,,,
jonpur,sikaraara,hariguv,31376,0,,,
jonpur,sikaraara,ibrahimabad,31379,0,,,
jonpur,sikaraara,indariyaa,31380,0,,,
jonpur,sikaraara,kandharpur,31387,0,,,
jonpur,sikaraara,kuvaradaan,31391,0,,,
jonpur,sikaraara,phulpur,31405,0,,,
jonpur,sikaraara,sabbepur,31413,0,,,
jonpur,sikaraara,sakardelha,31414,0,,,
jonpur,sikaraara,sharva,31421,0,,,
jonpur,sikaraara,uchaura,31427,0,,,
jonpur,sikaraara,virpalpur,31429,0,,,
jonpur,sikaraara,vishunpur pulguzar,31431,0,,,
jonpur,sirconi,aasmanpattee,31432,0,,,
jonpur,sirconi,amadahaan,31434,0,,,
jonpur,sirconi,badalpur,31435,0,,,
jonpur,sirconi,bahadurpur,31436,0,,,
jonpur,sirconi,baijabaandh,31438,0,,,
jonpur,sirconi,bandipur,31440,0,,,
jonpur,sirconi,chakapahalawantahir,31447,0,,,
jonpur,sirconi,gayaspur,31453,0,,,
jonpur,sirconi,harbaspur,31457,0,,,
jonpur,sirconi,jilaluddinpur,31466,0,,,
jonpur,sirconi,kharchalpur,31472,0,,,
jonpur,sirconi,mothha,31478,0,,,
jonpur,sirconi,mustafabad pratham,31480,0,,,
jonpur,sirconi,ramnagar bharsada,31487,0,,,
jonpur,sirconi,rasipur,31488,0,,,
jonpur,sirconi,sugunlpur,31500,0,,,
jonpur,sirconi,sultanpur pratham,31502,0,,,
jonpur,suitha kala,adhanpur,31505,0,,,
jonpur,suitha kala,amavakhurd,31508,0,,,
jonpur,suitha kala,ataroda,31512,0,,,
jonpur,suitha kala,barud,31516,0,,,
jonpur,suitha kala,basirahaa,31518,0,,,
jonpur,suitha kala,basoopur,31519,0,,,
jonpur,suitha kala,birdli,31524,0,,,
jonpur,suitha kala,chhitampattee,31528,0,,,
jonpur,suitha kala,denua,31531,0,,,
jonpur,suitha kala,ghuripur,31537,0,,,
jonpur,suitha kala,gudwadi,31538,0,,,
jonpur,suitha kala,jangipur,31545,0,,,
jonpur,suitha kala,rahimapur,31565,0,,,
jonpur,suitha kala,sansarpattee,31572,0,,,
jonpur,suitha kala,sarpataha,31575,0,,,
jonpur,sujanganj,berra,31602,0,,,
jonpur,sujanganj,itao,31626,0,,,
jonpur,sujanganj,khadaari,31630,0,,,
jonpur,sujanganj,kurav,31633,0,,,
jonpur,sujanganj,kushamul,31634,0,,,
jonpur,sujanganj,mirpur ta0 madhupur,31638,0,,,
jonpur,sujanganj,naharmau,31643,0,,,
jonpur,sujanganj,ramagadha ta0 madhupur,31654,0,,,
jonpur,sujanganj,tarapattee,31673,0,,,
jonpur,sujanganj,taspur,31676,0,,,
jonpur,sujanganj,vikaiyapur,31680,0,,,
kannauj,chhibramau,ahirua rajaraampur,31682,0,,,
kannauj,chhibramau,akbarpur,31683,0,,,
kannauj,chhibramau,alhanapur,31684,0,,,
kannauj,chhibramau,antpur,31685,0,,,
kannauj,chhibramau,asalatnagar,31686,0,,,
kannauj,chhibramau,asaltabad,31687,0,,,
kannauj,chhibramau,aseh,31688,0,,,
kannauj,chhibramau,atirajpur,31689,0,,,
kannauj,chhibramau,aurai,31690,0,,,
kannauj,chhibramau,baruasbalpur,31691,0,,,
kannauj,chhibramau,behatakhaas,31692,0,,,
kannauj,chhibramau,bhagavantpur,31693,0,,,
kannauj,chhibramau,bharauli sirkhanepur,31694,0,,,
kannauj,chhibramau,bhaulpur,31695,0,,,
kannauj,chhibramau,bhaurajpur,31696,0,,,
kannauj,chhibramau,bhikampur sani,31697,0,,,
kannauj,chhibramau,bhojpur nigoh,31698,0,,,
kannauj,chhibramau,bibia jalalpur,31699,0,,,
kannauj,chhibramau,bikupur,31700,0,,,
kannauj,chhibramau,chandarpur,31701,0,,,
kannauj,chhibramau,chhibramau dehaat,31702,0,,,
kannauj,chhibramau,daloopur sultanpur,31703,0,,,
kannauj,chhibramau,dharanidharpur nagariyaa,31704,0,,,
kannauj,chhibramau,ghiloikhas,31705,0,,,
kannauj,chhibramau,girdharpur,31706,0,,,
kannauj,chhibramau,hamirpur,31707,0,,,
kannauj,chhibramau,hariballabhapur,31708,0,,,
kannauj,chhibramau,hariharpur,31709,0,,,
kannauj,chhibramau,harinagar,31710,0,,,
kannauj,chhibramau,harkaranpur,31711,0,,,
kannauj,chhibramau,hathin,31712,0,,,
kannauj,chhibramau,jagadishpur,31713,0,,,
kannauj,chhibramau,jagatpur,31714,0,,,
kannauj,chhibramau,jaisihpur,31715,0,,,
kannauj,chhibramau,jamamardpur,31716,0,,,
kannauj,chhibramau,jasuamai,31717,0,,,
kannauj,chhibramau,kairada,31718,0,,,
kannauj,chhibramau,kalyanpur,31719,0,,,
